ID,NAME,LAT,LONG,ELEVATION
2859,pcp-78.05-5.45,-5.45,-78.05,918
2860,pcp-77.95-5.45,-5.45,-77.95,1640
2861,pcp-77.85-5.45,-5.45,-77.85,1583
2862,pcp-77.75-5.45,-5.45,-77.75,1889
2863,pcp-77.65-5.45,-5.45,-77.65,1381
2864,pcp-77.55-5.45,-5.45,-77.55,1366
2865,pcp-77.45-5.45,-5.45,-77.45,1660
2866,pcp-77.35-5.45,-5.45,-77.35,957
2867,pcp-77.25-5.45,-5.45,-77.25,819
2868,pcp-77.15-5.45,-5.45,-77.15,838
2869,pcp-77.05-5.45,-5.45,-77.05,740
2870,pcp-76.95-5.45,-5.45,-76.95,794
2871,pcp-76.85-5.45,-5.45,-76.85,427
2872,pcp-76.75-5.45,-5.45,-76.75,242
2873,pcp-76.65-5.45,-5.45,-76.65,234
2874,pcp-76.55-5.45,-5.45,-76.55,232
2875,pcp-76.45-5.45,-5.45,-76.45,236
2876,pcp-76.35-5.45,-5.45,-76.35,226
2877,pcp-76.25-5.45,-5.45,-76.25,210
2878,pcp-76.15-5.45,-5.45,-76.15,157
2879,pcp-76.05-5.45,-5.45,-76.05,135
2880,pcp-75.95-5.45,-5.45,-75.95,136
2881,pcp-75.85-5.45,-5.45,-75.85,117
2882,pcp-75.75-5.45,-5.45,-75.75,150
2883,pcp-75.65-5.45,-5.45,-75.65,178
2884,pcp-75.55-5.45,-5.45,-75.55,180
2885,pcp-75.45-5.45,-5.45,-75.45,155
2886,pcp-75.35-5.45,-5.45,-75.35,140
2887,pcp-75.25-5.45,-5.45,-75.25,129
2888,pcp-75.15-5.45,-5.45,-75.15,126
2889,pcp-75.05-5.45,-5.45,-75.05,124
2890,pcp-74.95-5.45,-5.45,-74.95,129
2891,pcp-74.85-5.45,-5.45,-74.85,107
2892,pcp-74.75-5.45,-5.45,-74.75,126
2893,pcp-74.65-5.45,-5.45,-74.65,117
2894,pcp-74.55-5.45,-5.45,-74.55,110
2895,pcp-74.45-5.45,-5.45,-74.45,111
2896,pcp-74.35-5.45,-5.45,-74.35,120
2897,pcp-74.25-5.45,-5.45,-74.25,106
2898,pcp-74.15-5.45,-5.45,-74.15,116
2899,pcp-74.05-5.45,-5.45,-74.05,109
2900,pcp-73.95-5.45,-5.45,-73.95,112
2901,pcp-73.85-5.45,-5.45,-73.85,131
2902,pcp-73.75-5.45,-5.45,-73.75,138
2903,pcp-73.65-5.45,-5.45,-73.65,160
2904,pcp-73.55-5.45,-5.45,-73.55,162
2905,pcp-73.45-5.45,-5.45,-73.45,134
2906,pcp-73.35-5.45,-5.45,-73.35,129
2907,pcp-73.25-5.45,-5.45,-73.25,169
2908,pcp-73.15-5.45,-5.45,-73.15,160
2909,pcp-73.05-5.45,-5.45,-73.05,151
2910,pcp-72.95-5.45,-5.45,-72.95,120
2911,pcp-80.85-5.55,-5.55,-80.85,3
2912,pcp-80.75-5.55,-5.55,-80.75,7
2913,pcp-80.65-5.55,-5.55,-80.65,14
2914,pcp-80.55-5.55,-5.55,-80.55,57
2915,pcp-80.45-5.55,-5.55,-80.45,97
2916,pcp-80.35-5.55,-5.55,-80.35,168
2917,pcp-80.25-5.55,-5.55,-80.25,214
2918,pcp-80.15-5.55,-5.55,-80.15,230
2919,pcp-80.05-5.55,-5.55,-80.05,244
2920,pcp-79.95-5.55,-5.55,-79.95,471
2921,pcp-79.85-5.55,-5.55,-79.85,717
2922,pcp-79.75-5.55,-5.55,-79.75,810
2923,pcp-79.65-5.55,-5.55,-79.65,976
2924,pcp-79.55-5.55,-5.55,-79.55,1433
2925,pcp-79.45-5.55,-5.55,-79.45,2548
2926,pcp-79.35-5.55,-5.55,-79.35,2407
2927,pcp-79.25-5.55,-5.55,-79.25,3264
2928,pcp-79.15-5.55,-5.55,-79.15,2413
2929,pcp-79.05-5.55,-5.55,-79.05,1679
2930,pcp-78.95-5.55,-5.55,-78.95,1685
2931,pcp-78.85-5.55,-5.55,-78.85,929
2932,pcp-78.75-5.55,-5.55,-78.75,756
2933,pcp-78.65-5.55,-5.55,-78.65,649
2934,pcp-78.55-5.55,-5.55,-78.55,365
2935,pcp-78.45-5.55,-5.55,-78.45,1542
2936,pcp-78.35-5.55,-5.55,-78.35,2319
2937,pcp-78.25-5.55,-5.55,-78.25,1776
2938,pcp-78.15-5.55,-5.55,-78.15,2003
2939,pcp-78.05-5.55,-5.55,-78.05,1863
2940,pcp-77.95-5.55,-5.55,-77.95,1685
2941,pcp-77.85-5.55,-5.55,-77.85,1546
2942,pcp-77.75-5.55,-5.55,-77.75,1495
2943,pcp-77.65-5.55,-5.55,-77.65,1082
2944,pcp-77.55-5.55,-5.55,-77.55,1455
2945,pcp-77.45-5.55,-5.55,-77.45,1340
2946,pcp-77.35-5.55,-5.55,-77.35,1257
2947,pcp-77.25-5.55,-5.55,-77.25,1503
2948,pcp-77.15-5.55,-5.55,-77.15,1263
2949,pcp-77.05-5.55,-5.55,-77.05,917
2950,pcp-76.95-5.55,-5.55,-76.95,1062
2951,pcp-76.85-5.55,-5.55,-76.85,1304
2952,pcp-76.75-5.55,-5.55,-76.75,387
2953,pcp-76.65-5.55,-5.55,-76.65,224
2954,pcp-76.55-5.55,-5.55,-76.55,210
2955,pcp-76.45-5.55,-5.55,-76.45,193
2956,pcp-76.35-5.55,-5.55,-76.35,223
2957,pcp-76.25-5.55,-5.55,-76.25,209
2958,pcp-76.15-5.55,-5.55,-76.15,161
2959,pcp-76.05-5.55,-5.55,-76.05,128
2960,pcp-75.95-5.55,-5.55,-75.95,138
2961,pcp-75.85-5.55,-5.55,-75.85,143
2962,pcp-75.75-5.55,-5.55,-75.75,174
2963,pcp-75.65-5.55,-5.55,-75.65,239
2964,pcp-75.55-5.55,-5.55,-75.55,218
2965,pcp-75.45-5.55,-5.55,-75.45,199
2966,pcp-75.35-5.55,-5.55,-75.35,205
2967,pcp-75.25-5.55,-5.55,-75.25,133
2968,pcp-75.15-5.55,-5.55,-75.15,129
2969,pcp-75.05-5.55,-5.55,-75.05,126
2970,pcp-74.95-5.55,-5.55,-74.95,120
2971,pcp-74.85-5.55,-5.55,-74.85,125
2972,pcp-74.75-5.55,-5.55,-74.75,109
2973,pcp-74.65-5.55,-5.55,-74.65,113
2974,pcp-74.55-5.55,-5.55,-74.55,112
2975,pcp-74.45-5.55,-5.55,-74.45,109
2976,pcp-74.35-5.55,-5.55,-74.35,113
2977,pcp-74.25-5.55,-5.55,-74.25,113
2978,pcp-74.15-5.55,-5.55,-74.15,114
2979,pcp-74.05-5.55,-5.55,-74.05,101
2980,pcp-73.95-5.55,-5.55,-73.95,118
2981,pcp-73.85-5.55,-5.55,-73.85,109
2982,pcp-73.75-5.55,-5.55,-73.75,118
2983,pcp-73.65-5.55,-5.55,-73.65,164
2984,pcp-73.55-5.55,-5.55,-73.55,149
2985,pcp-73.45-5.55,-5.55,-73.45,131
2986,pcp-73.35-5.55,-5.55,-73.35,154
2987,pcp-73.25-5.55,-5.55,-73.25,175
2988,pcp-73.15-5.55,-5.55,-73.15,155
2989,pcp-73.05-5.55,-5.55,-73.05,152
2990,pcp-80.85-5.65,-5.65,-80.85,2
2991,pcp-80.75-5.65,-5.65,-80.75,6
2992,pcp-80.65-5.65,-5.65,-80.65,8307
2993,pcp-80.55-5.65,-5.65,-80.55,50
2994,pcp-80.45-5.65,-5.65,-80.45,67
2995,pcp-80.35-5.65,-5.65,-80.35,99
2996,pcp-80.25-5.65,-5.65,-80.25,153
2997,pcp-80.15-5.65,-5.65,-80.15,172
2998,pcp-80.05-5.65,-5.65,-80.05,179
2999,pcp-79.95-5.65,-5.65,-79.95,246
3000,pcp-79.85-5.65,-5.65,-79.85,153
3001,pcp-79.75-5.65,-5.65,-79.75,527
3002,pcp-79.65-5.65,-5.65,-79.65,1760
3003,pcp-79.55-5.65,-5.65,-79.55,2139
3004,pcp-79.45-5.65,-5.65,-79.45,1962
3005,pcp-79.35-5.65,-5.65,-79.35,1620
3006,pcp-79.25-5.65,-5.65,-79.25,2771
3007,pcp-79.15-5.65,-5.65,-79.15,1661
3008,pcp-79.05-5.65,-5.65,-79.05,2597
3009,pcp-78.95-5.65,-5.65,-78.95,2374
3010,pcp-78.85-5.65,-5.65,-78.85,1638
3011,pcp-78.75-5.65,-5.65,-78.75,577
3012,pcp-78.65-5.65,-5.65,-78.65,395
3013,pcp-78.55-5.65,-5.65,-78.55,392
3014,pcp-78.45-5.65,-5.65,-78.45,607
3015,pcp-78.35-5.65,-5.65,-78.35,1639
3016,pcp-78.25-5.65,-5.65,-78.25,2390
3017,pcp-78.15-5.65,-5.65,-78.15,3324
3018,pcp-78.05-5.65,-5.65,-78.05,2369
3019,pcp-77.95-5.65,-5.65,-77.95,1860
3020,pcp-77.85-5.65,-5.65,-77.85,2127
3021,pcp-77.75-5.65,-5.65,-77.75,1994
3022,pcp-77.65-5.65,-5.65,-77.65,1385
3023,pcp-77.55-5.65,-5.65,-77.55,1117
3024,pcp-77.45-5.65,-5.65,-77.45,1348
3025,pcp-77.35-5.65,-5.65,-77.35,1063
3026,pcp-77.25-5.65,-5.65,-77.25,1233
3027,pcp-77.15-5.65,-5.65,-77.15,1201
3028,pcp-77.05-5.65,-5.65,-77.05,1186
3029,pcp-76.95-5.65,-5.65,-76.95,1021
3030,pcp-76.85-5.65,-5.65,-76.85,1069
3031,pcp-76.75-5.65,-5.65,-76.75,1097
3032,pcp-76.65-5.65,-5.65,-76.65,236
3033,pcp-76.55-5.65,-5.65,-76.55,177
3034,pcp-76.45-5.65,-5.65,-76.45,182
3035,pcp-76.35-5.65,-5.65,-76.35,198
3036,pcp-76.25-5.65,-5.65,-76.25,192
3037,pcp-76.15-5.65,-5.65,-76.15,193
3038,pcp-76.05-5.65,-5.65,-76.05,131
3039,pcp-75.95-5.65,-5.65,-75.95,137
3040,pcp-75.85-5.65,-5.65,-75.85,174
3041,pcp-75.75-5.65,-5.65,-75.75,230
3042,pcp-75.65-5.65,-5.65,-75.65,211
3043,pcp-75.55-5.65,-5.65,-75.55,235
3044,pcp-75.45-5.65,-5.65,-75.45,205
3045,pcp-75.35-5.65,-5.65,-75.35,167
3046,pcp-75.25-5.65,-5.65,-75.25,133
3047,pcp-75.15-5.65,-5.65,-75.15,125
3048,pcp-75.05-5.65,-5.65,-75.05,125
3049,pcp-74.95-5.65,-5.65,-74.95,127
3050,pcp-74.85-5.65,-5.65,-74.85,128
3051,pcp-74.75-5.65,-5.65,-74.75,108
3052,pcp-74.65-5.65,-5.65,-74.65,109
3053,pcp-74.55-5.65,-5.65,-74.55,108
3054,pcp-74.45-5.65,-5.65,-74.45,114
3055,pcp-74.35-5.65,-5.65,-74.35,110
3056,pcp-74.25-5.65,-5.65,-74.25,120
3057,pcp-74.15-5.65,-5.65,-74.15,125
3058,pcp-74.05-5.65,-5.65,-74.05,117
3059,pcp-73.95-5.65,-5.65,-73.95,118
3060,pcp-73.85-5.65,-5.65,-73.85,113
3061,pcp-73.75-5.65,-5.65,-73.75,140
3062,pcp-73.65-5.65,-5.65,-73.65,165
3063,pcp-73.55-5.65,-5.65,-73.55,140
3064,pcp-73.45-5.65,-5.65,-73.45,149
3065,pcp-73.35-5.65,-5.65,-73.35,164
3066,pcp-73.25-5.65,-5.65,-73.25,162
3067,pcp-73.15-5.65,-5.65,-73.15,155
3068,pcp-73.05-5.65,-5.65,-73.05,138
3069,pcp-80.85-5.75,-5.75,-80.85,10
3070,pcp-80.75-5.75,-5.75,-80.75,3
3071,pcp-80.65-5.75,-5.75,-80.65,23683
3072,pcp-80.55-5.75,-5.75,-80.55,19
3073,pcp-80.45-5.75,-5.75,-80.45,41
3074,pcp-80.35-5.75,-5.75,-80.35,64
3075,pcp-80.25-5.75,-5.75,-80.25,102
3076,pcp-80.15-5.75,-5.75,-80.15,121
3077,pcp-80.05-5.75,-5.75,-80.05,121
3078,pcp-79.95-5.75,-5.75,-79.95,115
3079,pcp-79.85-5.75,-5.75,-79.85,131
3080,pcp-79.75-5.75,-5.75,-79.75,829
3081,pcp-79.65-5.75,-5.75,-79.65,1216
3082,pcp-79.55-5.75,-5.75,-79.55,2251
3083,pcp-79.45-5.75,-5.75,-79.45,2158
3084,pcp-79.35-5.75,-5.75,-79.35,2095
3085,pcp-79.25-5.75,-5.75,-79.25,2681
3086,pcp-79.15-5.75,-5.75,-79.15,3137
3087,pcp-79.05-5.75,-5.75,-79.05,1675
3088,pcp-78.95-5.75,-5.75,-78.95,2979
3089,pcp-78.85-5.75,-5.75,-78.85,1332
3090,pcp-78.75-5.75,-5.75,-78.75,919
3091,pcp-78.65-5.75,-5.75,-78.65,606
3092,pcp-78.55-5.75,-5.75,-78.55,576
3093,pcp-78.45-5.75,-5.75,-78.45,466
3094,pcp-78.35-5.75,-5.75,-78.35,725
3095,pcp-78.25-5.75,-5.75,-78.25,970
3096,pcp-78.15-5.75,-5.75,-78.15,2408
3097,pcp-78.05-5.75,-5.75,-78.05,2466
3098,pcp-77.95-5.75,-5.75,-77.95,1985
3099,pcp-77.85-5.75,-5.75,-77.85,2164
3100,pcp-77.75-5.75,-5.75,-77.75,2715
3101,pcp-77.65-5.75,-5.75,-77.65,2134
3102,pcp-77.55-5.75,-5.75,-77.55,1102
3103,pcp-77.45-5.75,-5.75,-77.45,921
3104,pcp-77.35-5.75,-5.75,-77.35,845
3105,pcp-77.25-5.75,-5.75,-77.25,896
3106,pcp-77.15-5.75,-5.75,-77.15,934
3107,pcp-77.05-5.75,-5.75,-77.05,871
3108,pcp-76.95-5.75,-5.75,-76.95,917
3109,pcp-76.85-5.75,-5.75,-76.85,1266
3110,pcp-76.75-5.75,-5.75,-76.75,1121
3111,pcp-76.65-5.75,-5.75,-76.65,244
3112,pcp-76.55-5.75,-5.75,-76.55,192
3113,pcp-76.45-5.75,-5.75,-76.45,184
3114,pcp-76.35-5.75,-5.75,-76.35,183
3115,pcp-76.25-5.75,-5.75,-76.25,155
3116,pcp-76.15-5.75,-5.75,-76.15,157
3117,pcp-76.05-5.75,-5.75,-76.05,143
3118,pcp-75.95-5.75,-5.75,-75.95,159
3119,pcp-75.85-5.75,-5.75,-75.85,176
3120,pcp-75.75-5.75,-5.75,-75.75,191
3121,pcp-75.65-5.75,-5.75,-75.65,178
3122,pcp-75.55-5.75,-5.75,-75.55,200
3123,pcp-75.45-5.75,-5.75,-75.45,195
3124,pcp-75.35-5.75,-5.75,-75.35,182
3125,pcp-75.25-5.75,-5.75,-75.25,133
3126,pcp-75.15-5.75,-5.75,-75.15,125
3127,pcp-75.05-5.75,-5.75,-75.05,108
3128,pcp-74.95-5.75,-5.75,-74.95,131
3129,pcp-74.85-5.75,-5.75,-74.85,128
3130,pcp-74.75-5.75,-5.75,-74.75,111
3131,pcp-74.65-5.75,-5.75,-74.65,122
3132,pcp-74.55-5.75,-5.75,-74.55,108
3133,pcp-74.45-5.75,-5.75,-74.45,107
3134,pcp-74.35-5.75,-5.75,-74.35,125
3135,pcp-74.25-5.75,-5.75,-74.25,121
3136,pcp-74.15-5.75,-5.75,-74.15,119
3137,pcp-74.05-5.75,-5.75,-74.05,119
3138,pcp-73.95-5.75,-5.75,-73.95,112
3139,pcp-73.85-5.75,-5.75,-73.85,115
3140,pcp-73.75-5.75,-5.75,-73.75,133
3141,pcp-73.65-5.75,-5.75,-73.65,151
3142,pcp-73.55-5.75,-5.75,-73.55,145
3143,pcp-73.45-5.75,-5.75,-73.45,170
3144,pcp-73.35-5.75,-5.75,-73.35,178
3145,pcp-73.25-5.75,-5.75,-73.25,175
3146,pcp-73.15-5.75,-5.75,-73.15,164
3147,pcp-73.05-5.75,-5.75,-73.05,153
3148,pcp-81.05-5.85,-5.85,-81.05,321
3149,pcp-80.95-5.85,-5.85,-80.95,8
3150,pcp-80.85-5.85,-5.85,-80.85,11
3151,pcp-80.75-5.85,-5.85,-80.75,4
3152,pcp-80.65-5.85,-5.85,-80.65,8803
3153,pcp-80.55-5.85,-5.85,-80.55,7
3154,pcp-80.45-5.85,-5.85,-80.45,15
3155,pcp-80.35-5.85,-5.85,-80.35,34
3156,pcp-80.25-5.85,-5.85,-80.25,59
3157,pcp-80.15-5.85,-5.85,-80.15,71
3158,pcp-80.05-5.85,-5.85,-80.05,85
3159,pcp-79.95-5.85,-5.85,-79.95,119
3160,pcp-79.85-5.85,-5.85,-79.85,112
3161,pcp-79.75-5.85,-5.85,-79.75,196
3162,pcp-79.65-5.85,-5.85,-79.65,361
3163,pcp-79.55-5.85,-5.85,-79.55,1527
3164,pcp-79.45-5.85,-5.85,-79.45,2835
3165,pcp-79.35-5.85,-5.85,-79.35,1285
3166,pcp-79.25-5.85,-5.85,-79.25,2308
3167,pcp-79.15-5.85,-5.85,-79.15,2761
3168,pcp-79.05-5.85,-5.85,-79.05,1162
3169,pcp-78.95-5.85,-5.85,-78.95,2037
3170,pcp-78.85-5.85,-5.85,-78.85,1112
3171,pcp-78.75-5.85,-5.85,-78.75,586
3172,pcp-78.65-5.85,-5.85,-78.65,1241
3173,pcp-78.55-5.85,-5.85,-78.55,1263
3174,pcp-78.45-5.85,-5.85,-78.45,1519
3175,pcp-78.35-5.85,-5.85,-78.35,1156
3176,pcp-78.25-5.85,-5.85,-78.25,768
3177,pcp-78.15-5.85,-5.85,-78.15,1443
3178,pcp-78.05-5.85,-5.85,-78.05,2788
3179,pcp-77.95-5.85,-5.85,-77.95,2369
3180,pcp-77.85-5.85,-5.85,-77.85,2485
3181,pcp-77.75-5.85,-5.85,-77.75,2694
3182,pcp-77.65-5.85,-5.85,-77.65,2576
3183,pcp-77.55-5.85,-5.85,-77.55,1459
3184,pcp-77.45-5.85,-5.85,-77.45,1144
3185,pcp-77.35-5.85,-5.85,-77.35,851
3186,pcp-77.25-5.85,-5.85,-77.25,820
3187,pcp-77.15-5.85,-5.85,-77.15,865
3188,pcp-77.05-5.85,-5.85,-77.05,827
3189,pcp-76.95-5.85,-5.85,-76.95,893
3190,pcp-76.85-5.85,-5.85,-76.85,1447
3191,pcp-76.75-5.85,-5.85,-76.75,1003
3192,pcp-76.65-5.85,-5.85,-76.65,514
3193,pcp-76.55-5.85,-5.85,-76.55,198
3194,pcp-76.45-5.85,-5.85,-76.45,179
3195,pcp-76.35-5.85,-5.85,-76.35,173
3196,pcp-76.25-5.85,-5.85,-76.25,167
3197,pcp-76.15-5.85,-5.85,-76.15,137
3198,pcp-76.05-5.85,-5.85,-76.05,159
3199,pcp-75.95-5.85,-5.85,-75.95,203
3200,pcp-75.85-5.85,-5.85,-75.85,191
3201,pcp-75.75-5.85,-5.85,-75.75,195
3202,pcp-75.65-5.85,-5.85,-75.65,201
3203,pcp-75.55-5.85,-5.85,-75.55,212
3204,pcp-75.45-5.85,-5.85,-75.45,154
3205,pcp-75.35-5.85,-5.85,-75.35,170
3206,pcp-75.25-5.85,-5.85,-75.25,132
3207,pcp-75.15-5.85,-5.85,-75.15,125
3208,pcp-75.05-5.85,-5.85,-75.05,133
3209,pcp-74.95-5.85,-5.85,-74.95,130
3210,pcp-74.85-5.85,-5.85,-74.85,119
3211,pcp-74.75-5.85,-5.85,-74.75,124
3212,pcp-74.65-5.85,-5.85,-74.65,125
3213,pcp-74.55-5.85,-5.85,-74.55,122
3214,pcp-74.45-5.85,-5.85,-74.45,117
3215,pcp-74.35-5.85,-5.85,-74.35,112
3216,pcp-74.25-5.85,-5.85,-74.25,103
3217,pcp-74.15-5.85,-5.85,-74.15,109
3218,pcp-74.05-5.85,-5.85,-74.05,119
3219,pcp-73.95-5.85,-5.85,-73.95,108
3220,pcp-73.85-5.85,-5.85,-73.85,116
3221,pcp-73.75-5.85,-5.85,-73.75,136
3222,pcp-73.65-5.85,-5.85,-73.65,157
3223,pcp-73.55-5.85,-5.85,-73.55,144
3224,pcp-73.45-5.85,-5.85,-73.45,167
3225,pcp-73.35-5.85,-5.85,-73.35,177
3226,pcp-73.25-5.85,-5.85,-73.25,163
3227,pcp-73.15-5.85,-5.85,-73.15,158
3228,pcp-81.05-5.95,-5.95,-81.05,367
3229,pcp-80.95-5.95,-5.95,-80.95,114
3230,pcp-80.85-5.95,-5.95,-80.85,58
3231,pcp-80.75-5.95,-5.95,-80.75,30
3232,pcp-80.65-5.95,-5.95,-80.65,2
3233,pcp-80.55-5.95,-5.95,-80.55,16
3234,pcp-80.45-5.95,-5.95,-80.45,16
3235,pcp-80.35-5.95,-5.95,-80.35,28
3236,pcp-80.25-5.95,-5.95,-80.25,44
3237,pcp-80.15-5.95,-5.95,-80.15,61
3238,pcp-80.05-5.95,-5.95,-80.05,74
3239,pcp-79.95-5.95,-5.95,-79.95,96
3240,pcp-79.85-5.95,-5.95,-79.85,207
3241,pcp-79.75-5.95,-5.95,-79.75,158
3242,pcp-79.65-5.95,-5.95,-79.65,431
3243,pcp-79.55-5.95,-5.95,-79.55,1021
3244,pcp-79.45-5.95,-5.95,-79.45,2565
3245,pcp-79.35-5.95,-5.95,-79.35,1989
3246,pcp-79.25-5.95,-5.95,-79.25,1093
3247,pcp-79.15-5.95,-5.95,-79.15,2074
3248,pcp-79.05-5.95,-5.95,-79.05,2363
3249,pcp-78.95-5.95,-5.95,-78.95,2140
3250,pcp-78.85-5.95,-5.95,-78.85,612
3251,pcp-78.75-5.95,-5.95,-78.75,1022
3252,pcp-78.65-5.95,-5.95,-78.65,512
3253,pcp-78.55-5.95,-5.95,-78.55,1933
3254,pcp-78.45-5.95,-5.95,-78.45,2156
3255,pcp-78.35-5.95,-5.95,-78.35,2448
3256,pcp-78.25-5.95,-5.95,-78.25,2158
3257,pcp-78.15-5.95,-5.95,-78.15,1811
3258,pcp-78.05-5.95,-5.95,-78.05,2439
3259,pcp-77.95-5.95,-5.95,-77.95,1498
3260,pcp-77.85-5.95,-5.95,-77.85,2805
3261,pcp-77.75-5.95,-5.95,-77.75,2328
3262,pcp-77.65-5.95,-5.95,-77.65,3123
3263,pcp-77.55-5.95,-5.95,-77.55,3337
3264,pcp-77.45-5.95,-5.95,-77.45,1909
3265,pcp-77.35-5.95,-5.95,-77.35,991
3266,pcp-77.25-5.95,-5.95,-77.25,819
3267,pcp-77.15-5.95,-5.95,-77.15,820
3268,pcp-77.05-5.95,-5.95,-77.05,814
3269,pcp-76.95-5.95,-5.95,-76.95,1552
3270,pcp-76.85-5.95,-5.95,-76.85,1222
3271,pcp-76.75-5.95,-5.95,-76.75,2164
3272,pcp-76.65-5.95,-5.95,-76.65,870
3273,pcp-76.55-5.95,-5.95,-76.55,444
3274,pcp-76.45-5.95,-5.95,-76.45,181
3275,pcp-76.35-5.95,-5.95,-76.35,172
3276,pcp-76.25-5.95,-5.95,-76.25,158
3277,pcp-76.15-5.95,-5.95,-76.15,153
3278,pcp-76.05-5.95,-5.95,-76.05,143
3279,pcp-75.95-5.95,-5.95,-75.95,160
3280,pcp-75.85-5.95,-5.95,-75.85,196
3281,pcp-75.75-5.95,-5.95,-75.75,204
3282,pcp-75.65-5.95,-5.95,-75.65,211
3283,pcp-75.55-5.95,-5.95,-75.55,180
3284,pcp-75.45-5.95,-5.95,-75.45,174
3285,pcp-75.35-5.95,-5.95,-75.35,182
3286,pcp-75.25-5.95,-5.95,-75.25,134
3287,pcp-75.15-5.95,-5.95,-75.15,130
3288,pcp-75.05-5.95,-5.95,-75.05,117
3289,pcp-74.95-5.95,-5.95,-74.95,113
3290,pcp-74.85-5.95,-5.95,-74.85,137
3291,pcp-74.75-5.95,-5.95,-74.75,122
3292,pcp-74.65-5.95,-5.95,-74.65,131
3293,pcp-74.55-5.95,-5.95,-74.55,126
3294,pcp-74.45-5.95,-5.95,-74.45,108
3295,pcp-74.35-5.95,-5.95,-74.35,112
3296,pcp-74.25-5.95,-5.95,-74.25,113
3297,pcp-74.15-5.95,-5.95,-74.15,123
3298,pcp-74.05-5.95,-5.95,-74.05,134
3299,pcp-73.95-5.95,-5.95,-73.95,117
3300,pcp-73.85-5.95,-5.95,-73.85,147
3301,pcp-73.75-5.95,-5.95,-73.75,128
3302,pcp-73.65-5.95,-5.95,-73.65,131
3303,pcp-73.55-5.95,-5.95,-73.55,150
3304,pcp-73.45-5.95,-5.95,-73.45,174
3305,pcp-73.35-5.95,-5.95,-73.35,174
3306,pcp-73.25-5.95,-5.95,-73.25,173
3307,pcp-81.05-6.05,-6.05,-81.05,287
3308,pcp-80.95-6.05,-6.05,-80.95,261
3309,pcp-80.85-6.05,-6.05,-80.85,65528
3310,pcp-80.75-6.05,-6.05,-80.75,65515
3311,pcp-80.65-6.05,-6.05,-80.65,32047
3312,pcp-80.55-6.05,-6.05,-80.55,8959
3313,pcp-80.45-6.05,-6.05,-80.45,10
3314,pcp-80.35-6.05,-6.05,-80.35,21
3315,pcp-80.25-6.05,-6.05,-80.25,47
3316,pcp-80.15-6.05,-6.05,-80.15,59
3317,pcp-80.05-6.05,-6.05,-80.05,63
3318,pcp-79.95-6.05,-6.05,-79.95,88
3319,pcp-79.85-6.05,-6.05,-79.85,185
3320,pcp-79.75-6.05,-6.05,-79.75,415
3321,pcp-79.65-6.05,-6.05,-79.65,225
3322,pcp-79.55-6.05,-6.05,-79.55,1350
3323,pcp-79.45-6.05,-6.05,-79.45,1967
3324,pcp-79.35-6.05,-6.05,-79.35,2846
3325,pcp-79.25-6.05,-6.05,-79.25,2849
3326,pcp-79.15-6.05,-6.05,-79.15,1559
3327,pcp-79.05-6.05,-6.05,-79.05,850
3328,pcp-78.95-6.05,-6.05,-78.95,1174
3329,pcp-78.85-6.05,-6.05,-78.85,1320
3330,pcp-78.75-6.05,-6.05,-78.75,1671
3331,pcp-78.65-6.05,-6.05,-78.65,1279
3332,pcp-78.55-6.05,-6.05,-78.55,1161
3333,pcp-78.45-6.05,-6.05,-78.45,2127
3334,pcp-78.35-6.05,-6.05,-78.35,2065
3335,pcp-78.25-6.05,-6.05,-78.25,2642
3336,pcp-78.15-6.05,-6.05,-78.15,1867
3337,pcp-78.05-6.05,-6.05,-78.05,2691
3338,pcp-77.95-6.05,-6.05,-77.95,1721
3339,pcp-77.85-6.05,-6.05,-77.85,2916
3340,pcp-77.75-6.05,-6.05,-77.75,2578
3341,pcp-77.65-6.05,-6.05,-77.65,3064
3342,pcp-77.55-6.05,-6.05,-77.55,3551
3343,pcp-77.45-6.05,-6.05,-77.45,3315
3344,pcp-77.35-6.05,-6.05,-77.35,2477
3345,pcp-77.25-6.05,-6.05,-77.25,834
3346,pcp-77.15-6.05,-6.05,-77.15,822
3347,pcp-77.05-6.05,-6.05,-77.05,819
3348,pcp-76.95-6.05,-6.05,-76.95,825
3349,pcp-76.85-6.05,-6.05,-76.85,1214
3350,pcp-76.75-6.05,-6.05,-76.75,1578
3351,pcp-76.65-6.05,-6.05,-76.65,1185
3352,pcp-76.55-6.05,-6.05,-76.55,1114
3353,pcp-76.45-6.05,-6.05,-76.45,190
3354,pcp-76.35-6.05,-6.05,-76.35,175
3355,pcp-76.25-6.05,-6.05,-76.25,155
3356,pcp-76.15-6.05,-6.05,-76.15,174
3357,pcp-76.05-6.05,-6.05,-76.05,169
3358,pcp-75.95-6.05,-6.05,-75.95,141
3359,pcp-75.85-6.05,-6.05,-75.85,148
3360,pcp-75.75-6.05,-6.05,-75.75,195
3361,pcp-75.65-6.05,-6.05,-75.65,193
3362,pcp-75.55-6.05,-6.05,-75.55,203
3363,pcp-75.45-6.05,-6.05,-75.45,179
3364,pcp-75.35-6.05,-6.05,-75.35,172
3365,pcp-75.25-6.05,-6.05,-75.25,133
3366,pcp-75.15-6.05,-6.05,-75.15,123
3367,pcp-75.05-6.05,-6.05,-75.05,118
3368,pcp-74.95-6.05,-6.05,-74.95,123
3369,pcp-74.85-6.05,-6.05,-74.85,115
3370,pcp-74.75-6.05,-6.05,-74.75,115
